-87.6236241	41.8867706
-87.632012	41.800185
-87.64867694	41.92571877
-87.72749217	41.94618759
-87.63271644	41.88677701
-87.63185497	41.78010089
-87.629753	41.761973
-87.60966564	41.69310103
-87.79790345	42.05487834
-87.630177	41.782983
-87.54703854	41.65904026
-87.726305	41.911622
-87.62035471	41.86935952
-87.77414589	41.86916521
-87.59136359	41.784421
-87.80646467	41.93249129
-87.672675	41.737384
-87.631745	41.845315
-87.67457834	41.79396924
-87.73647819	41.92445662
-87.6822277	41.91049688
-87.585703	41.766197
-87.74934028	41.87680393
-87.79076286	41.95291534
-87.69600213	41.87369282
-87.69618096	41.87358674
-87.74683542	41.7747378
-87.71271871	41.78616726
-87.60785102	41.80228814
-87.67208942	41.95435276
-87.66404052	41.77760494
-87.53818993	41.72479802
-87.54005052	41.7266446
-87.654353	41.777731
-87.60506922	41.65571789
-87.64995381	41.77974103
-87.65445522	41.77600096
-87.642867	41.712238
-87.68691502	42.03408252
-87.69677625	41.81877037
-87.755178	41.88555
-87.62533	41.777432
-87.80526947	41.88867963
-87.68390448	41.78487101
-87.66335207	41.75205383
-87.807119	41.950638
-87.717333	41.844289
-87.686368	41.961288
-87.654755	41.976335
-87.73489558	41.85864458
-87.64564408	41.82339102
-87.62135676	41.82370564
-87.78624905	41.95284758
-87.74191469	41.77834269
-87.63899623	41.91825575
-87.665018	42.016268
-87.660848	42.00572
-87.61047889	41.83108599
-87.64570034	41.8185181
-87.61564046	41.78404971
-87.69610953	41.87765801
-87.63947904	41.94037175
-87.678783	41.957716
-87.627831	41.886689
-87.78565251	41.93825134
-87.669513	41.88137
-87.66579522	41.83042586
-87.65122372	41.86702954
-87.62280721	41.79474284
-87.72051155	41.69850895
-87.700656	41.68965
-87.786548	41.955025
-87.64121212	41.92697262
-87.624338	41.745317
-87.58586257	41.76773413
-87.62476398	41.72229945
-87.61598235	41.7984167
-87.699723	42.006561
-87.74734592	42.02931587
-87.75048791	42.04092439
-87.68823	41.948469
-87.606745	41.820363
-87.637464	41.902172
-87.70202788	41.72450123
-87.54720579	41.65559229
-87.767249	41.95873
-87.715323	41.86088
-87.624396	41.876271
-87.711919	41.915597
-87.6737916	42.00786659
-87.62093363	41.68917118
-87.7043665	41.82459721
-87.62559085	41.79488543
-87.643747	41.743255
-87.67582027	41.85420056
-87.67885656	41.96134806
-87.711714	41.906338
-87.64134582	41.83837067
-87.65344572	41.74308541
-87.55098705	41.72266242
-87.63754852	41.78723325
-87.745786	41.91397719
-87.70224034	41.74987844
-87.59287895	41.80976055
-87.692505	41.977658
-87.66884373	41.94160355
-87.6832268	41.75882727
-87.81630712	42.0028179
-87.78679863	41.95645032
-87.76562057	41.89861711
-87.673863	41.782851
-87.74750924	41.95689208
-87.64178573	41.67799154
-87.70896852	42.01204969
-87.66891604	41.95418639
-87.6751787	41.83201447
-87.68417417	41.79532544
-87.70398	41.805777
-87.7040251	41.81161512
-87.64047498	41.94352962
-87.69727664	41.92268777
-87.67353087	41.7683442
-87.70636067	41.89213207
-87.639693	41.878555
-87.69371074	41.79356744
-87.6851459	41.83039914
-87.644378	41.88694
-87.66836101	41.97968204
-87.585295	41.722579
-87.6508875	41.7209415
-87.643193	41.716068
-87.71132928	41.89029483
-87.74317372	41.80223378
-87.63504513	41.8526512
-87.625513	41.783895
-87.66608025	41.96174418
-87.60976788	41.8661737
-87.74439834	41.86582566
-87.64051632	41.70688443
-87.61666389	41.72174716
-87.57133436	41.75886118
-87.811736	41.937928
-87.597477	41.816976
-87.70166918	41.71890996
-87.625452	41.789035
-87.76686	41.951244
-87.575215	41.718878
-87.63562557	41.92192341
-87.80511621	41.89618784
-87.80105912	41.78475322
-87.70195314	41.7370893
-87.664177	41.781203
-87.53986995	41.64839477
-87.626673	41.844382
-87.69924405	42.03058762
-87.781524	41.786751
-87.55096605	41.72086969
-87.700794	41.693395
-87.72502294	41.86425939
-87.71099775	41.88348535
-87.53518556	41.70450357
-87.774232	41.870322
-87.60768673	41.70187686
-87.52569948	41.70079426
-87.766227	41.933016
-87.60999416	41.89233194
-87.625024	41.904949
-87.64291887	41.94779691
-87.62754254	41.87684767
-87.6596482	41.9733683
-87.66071682	42.003871
-87.70385679	41.80794026
-87.65659838	41.86726311
-87.62597	41.80908
-87.76495563	41.88558182
-87.67716446	41.9034218
-87.60597224	41.78763132
-87.66123267	41.85762294
-87.624034	41.87178684
-87.78762514	41.98280027
-87.63011177	41.85767207
-87.78779559	41.97556813
-87.65356063	41.74678777
-87.705938	41.877241
-87.62950029	41.88993758
-87.76629	41.934841
-87.836529	41.97713
-87.69752998	41.93239667
-87.68572361	41.85981758
-87.70211621	42.05908662
-87.83147139	41.96657549
-87.64704073	41.76874902
-87.76168062	41.77429632
-87.712058	41.92109
-87.66312404	41.98557516
-87.74333649	41.79873174
-87.65533046	41.80854092
-87.66018589	41.98386961
-87.644362	41.936579
-87.62527051	41.76910793
-87.68816718	41.95392486
-87.632015	41.84588
-87.629742	41.76714
-87.63377	41.752868
-87.631677	41.836478
-87.624185	41.863883
-87.76069067	41.96771631
-87.74649526	41.92411249
-87.580705	41.736918
-87.731776	41.924367
-87.575503	41.73699162
-87.70264029	41.89664206
-87.642848	41.88311
-87.74396727	41.93150634
-87.65481154	41.78681461
-87.67075232	41.93230932
-87.70664438	41.91001533
-87.75555847	41.90218807
-87.65651505	41.86710533
-87.7026459	41.76446546
-87.73121579	41.90814822
-87.66837851	41.69135563
-87.68662143	41.87761046
-87.626818	41.838467
-87.63035401	41.86716912
-87.654802	41.961858
-87.70280442	41.7608178
-87.64964027	41.95575192
-87.68573726	42.03059903
-87.55144075	41.7118068
-87.82456219	42.00817361
-87.62015135	41.66644982
-87.69949104	42.02947377
-87.72217862	41.75279352
-87.797189	41.923526
-87.6859281	41.94671243
-87.60733105	41.73654489
-87.70120406	41.70426478
-87.676904	41.894021
-87.62397314	41.7326083
-87.71603449	41.73483985
-87.58860191	41.75138897
-87.75325	41.894892
-87.64765892	41.95280766
-87.678832	41.95954
-87.66234058	41.80313128
-87.6434	41.732432
-87.654832	41.797627
-87.59239584	41.7221569
-87.617908	41.73641
-87.681449	41.873911
-87.78866727	41.85051717
-87.69097127	41.95390633
-87.637143	41.898064
-87.64925	41.941718
-87.645991	41.828798
-87.64519818	41.79967503
-87.621707	41.832975
-87.77131345	41.77794822
-87.6623874	42.0092214
-87.68413187	41.93228153
-87.67727	41.830425
-87.72903887	41.9902522
-87.72579473	41.87713666
-87.69446819	41.99056614
-87.64877595	41.75063759
-87.6492896	41.93277853
-87.5600881	41.71364314
-87.62008693	41.76928496
-87.6554676	41.70685942
-87.62102781	41.72187674
-87.651483	41.869554
-87.73823202	41.99010087
-87.70307082	41.85920543
-87.70360857	41.80090065
-87.63741076	41.89664384
-87.69692223	41.89573101
-87.64322485	41.81900407
-87.621002	41.873264
-87.7437913	41.93893034
-87.682612	41.7502
-87.75735488	41.95339838
-87.597422	41.736795
-87.727565	41.74951
-87.66958082	41.97972141
-87.72104802	41.8772105
-87.75675319	41.9460168
-87.71506138	41.9465937
-87.624193	41.878135
-87.74659708	41.93510674
-87.69332656	41.77927614
-87.6632166	41.74692475
-87.68320658	41.76822045
-87.69434509	41.81730928
-87.65479408	41.79446756
-87.76738701	41.96768625
-87.60569199	41.77487272
-87.745341	41.884361
-87.71555645	41.87347437
-87.63563348	41.89150738
-87.6643419	41.9542736
-87.65108832	41.83061952
-87.73447122	41.97539629
-87.68914186	41.96853652
-87.69817227	41.78627527
-87.66133342	41.86681081
-87.64510503	41.78695303
-87.75213895	41.79282341
-87.78061594	41.923692
-87.61735023	41.82375464
-87.62756892	41.67791639
